variety_id,variety_slug,category,label,url,type
1334,wild-indigo,native-wildflower,NC State Extension,https://plants.ces.ncsu.edu/plants/amorpha-canescens/,extension
1337,butterfly-weed,native-wildflower,NC State Extension,https://plants.ces.ncsu.edu/plants/asclepias-tuberosa/,extension
1343,wild-blue-indigo,native-wildflower,NC State Extension,https://plants.ces.ncsu.edu/plants/baptisia-australis/,extension
1344,sweet-alyssum,native-wildflower,NC State Extension,https://plants.ces.ncsu.edu/plants/lobularia-maritima/,extension
1344,sweet-alyssum,native-wildflower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/alyssum/sweet-alyssum-flower-seed-1932.html,breeder
1346,california-poppy,native-wildflower,NC State Extension,https://plants.ces.ncsu.edu/plants/eschscholzia-californica/,extension
1346,california-poppy,native-wildflower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/poppy/california-poppy-flower-seed-1229.html,breeder
1348,lanceleaf-coreopsis,native-wildflower,NC State Extension,https://plants.ces.ncsu.edu/plants/coreopsis-lanceolata/,extension
1352,spiderwort,native-wildflower,NC State Extension,https://plants.ces.ncsu.edu/plants/tradescantia-ohiensis/,extension
1354,partridge-pea,native-wildflower,NC State Extension,https://plants.ces.ncsu.edu/plants/chamaecrista-fasciculata/,extension
1361,blue-muffin-viburnum,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/viburnum-dentatum/,extension
1364,winterberry-holly,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/ilex-verticillata/,extension
1366,boxwood-common,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/buxus-sempervirens/,extension
1367,lilac-common,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/syringa-vulgaris/,extension
1368,forsythia,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/forsythia/,extension
1369,azalea-encore,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/rhododendron/,extension
1370,rose-of-sharon,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/hibiscus-syriacus/,extension
1371,weigela-wine-and-roses,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/weigela-florida/,extension
1372,barberry-red-rocket,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/berberis-thunbergii/,extension
1373,ninebark-diablo,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/physocarpus-opulifolius/,extension
1375,rhododendron-catawbiense,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/rhododendron-catawbiense/,extension
1376,peegee-hydrangea,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/hydrangea-paniculata/,extension
1377,japanese-pieris,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/pieris-japonica/,extension
1378,smokebush-purple,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/cotinus-coggygria/,extension
1379,oakleaf-hydrangea,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/hydrangea-quercifolia/,extension
1381,mock-orange,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/philadelphus-coronarius/,extension
1382,coral-honeysuckle,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/lonicera-sempervirens/,extension
1384,beautybush,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/kolkwitzia-amabilis/,extension
1386,dwarf-burning-bush,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/euonymus-alatus/,extension
1388,annabelle-hydrangea,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/hydrangea-arborescens/,extension
1389,red-twig-dogwood,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/cornus-sericea/,extension
1390,bridal-wreath-spirea,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/spiraea-prunifolia/,extension
1391,fragrant-sumac,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/rhus-aromatica/,extension
1392,japanese-kerria,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/kerria-japonica/,extension
1393,snowball-viburnum,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/viburnum-opulus/,extension
1397,goldmound-spirea,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/spiraea-japonica/,extension
1398,mountain-laurel,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/kalmia-latifolia/,extension
1399,sunshine-ligustrum,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/ligustrum-sinense/,extension
1401,camellia-japonica,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/camellia-japonica/,extension
1402,japanese-yew,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/taxus-cuspidata/,extension
1403,privet-hedge,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/ligustrum-vulgare/,extension
1404,witch-hazel,shrub,NC State Extension,https://plants.ces.ncsu.edu/plants/hamamelis-virginiana/,extension
1405,hawaiian-pink-banana,tropical,NC State Extension,https://plants.ces.ncsu.edu/plants/musa-acuminata/,extension
1405,hawaiian-pink-banana,tropical,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/173944/nutrients,usda
1406,tommy-atkins-mango,tropical,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/169910/nutrients,usda
1409,jamaican-hot-chocolate,tropical,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/169910/nutrients,usda
1410,hass-avocado,tropical,NC State Extension,https://plants.ces.ncsu.edu/plants/persea-americana/,extension
1410,hass-avocado,tropical,Missouri Botanical Garden,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=281661,botanical-garden
1410,hass-avocado,tropical,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/171706/nutrients,usda
1411,red-lady-papaya,tropical,Missouri Botanical Garden,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=279021,botanical-garden
1411,red-lady-papaya,tropical,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/169926/nutrients,usda
1419,pink-guava,tropical,Missouri Botanical Garden,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=282872,botanical-garden
1419,pink-guava,tropical,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/173044/nutrients,usda
1420,dwarf-cavendish-banana,tropical,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/173944/nutrients,usda
1421,alphonso-mango,tropical,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/169910/nutrients,usda
1423,ice-cream-bean,tropical,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/168396/nutrients,usda
1424,caribbean-red-habanero,tropical,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/169394/nutrients,usda
1425,big-bertha-bell-pepper,tropical,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2258588/nutrients,usda
1430,gros-michel-banana,tropical,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/173944/nutrients,usda
1431,bougainvillea-spectabilis,tropical,NC State Extension,https://plants.ces.ncsu.edu/plants/bougainvillea-spectabilis/,extension
1431,bougainvillea-spectabilis,tropical,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/168462/nutrients,usda
1433,bird-of-paradise,tropical,NC State Extension,https://plants.ces.ncsu.edu/plants/strelitzia-reginae/,extension
1433,bird-of-paradise,tropical,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/173944/nutrients,usda
1437,red-malaysian-guava,tropical,Missouri Botanical Garden,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=282872,botanical-garden
1437,red-malaysian-guava,tropical,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/173044/nutrients,usda
1439,sugar-apple-gefner,tropical,Missouri Botanical Garden,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=275965,botanical-garden
1439,sugar-apple-gefner,tropical,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/168171/nutrients,usda
1441,dwarf-coconut-palm,tropical,Missouri Botanical Garden,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=276638,botanical-garden
1441,dwarf-coconut-palm,tropical,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/170169/nutrients,usda
1442,pineapple-smooth-cayenne,tropical,NC State Extension,https://plants.ces.ncsu.edu/plants/ananas-comosus/,extension
1442,pineapple-smooth-cayenne,tropical,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/170932/nutrients,usda
1443,ginger-hawaiian,tropical,NC State Extension,https://plants.ces.ncsu.edu/plants/zingiber-officinale/,extension
1443,ginger-hawaiian,tropical,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/169231/nutrients,usda
1444,breadfruit-ma-afala,tropical,Missouri Botanical Garden,https://www.missouribotanicalgarden.org/PlantFinder/PlantFinderDetails.aspx?taxonid=282739,botanical-garden
1444,breadfruit-ma-afala,tropical,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/171714/nutrients,usda
1446,dwarf-nam-wah-banana,tropical,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/173944/nutrients,usda
1450,provider,bean,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/beans/bush-beans/provider-bean-seed-10.html,breeder
1450,provider,bean,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346400/nutrients,usda
1451,maxibel,bean,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/beans/bush-beans/maxibel-bean-seed-22.html,breeder
1451,maxibel,bean,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346400/nutrients,usda
1452,fortex,bean,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/beans/pole-beans/fortex-bean-seed-34.html,breeder
1452,fortex,bean,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346400/nutrients,usda
1453,fordhook-242,bean,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/beans/lima-beans/fordhook-242-bean-seed-49.html,breeder
1453,fordhook-242,bean,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346400/nutrients,usda
1454,ellagance-purple,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/herbs/lavender/ellagance-purple-lavender-seed-72.html,breeder
1454,ellagance-purple,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/172232/nutrients,usda
1455,clodia,lettuce,NC State Extension,https://plants.ces.ncsu.edu/plants/cichorium-endivia/,extension
1455,clodia,lettuce,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/chicory/endive/clodia-endive-seed-111.html,breeder
1455,clodia,lettuce,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346388/nutrients,usda
1456,spring-raab,brassica,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/broccoli/mini-broccoli/spring-raab-broccoli-seed-137.html,breeder
1456,spring-raab,brassica,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/747447/nutrients,usda
1457,hon-tsai-tai,lettuce,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/greens/asian-greens/hon-tsai-tai-asian-green-seed-138.html,breeder
1457,hon-tsai-tai,lettuce,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346388/nutrients,usda
1458,jade,bean,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/beans/bush-beans/jade-organic-bean-seed-16G.html,breeder
1458,jade,bean,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346400/nutrients,usda
1459,helenor,root-vegetable,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/rutabagas/helenor-rutabaga-seed-197.html,breeder
1459,helenor,root-vegetable,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/170393/nutrients,usda
1460,tavera,bean,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/beans/bush-beans/tavera-organic-bean-seed-19G.html,breeder
1460,tavera,bean,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346400/nutrients,usda
1461,amazing,brassica,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/cauliflower/standard-cauliflower/amazing-cauliflower-seed-223.html,breeder
1461,amazing,brassica,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/747447/nutrients,usda
1462,snow-crown,brassica,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/cauliflower/standard-cauliflower/snow-crown-f1-cauliflower-seed-230.html,breeder
1462,snow-crown,brassica,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/747447/nutrients,usda
1463,kossak,brassica,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/kohlrabi/storage-kohlrabi/kossak-f1-kohlrabi-seed-237.html,breeder
1463,kossak,brassica,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/747447/nutrients,usda
1464,brilliant,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/fruits/melons/canary-melons/brilliant-f1-melon-seed-53.html,breeder
1464,brilliant,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/172232/nutrients,usda
1465,rocdor,bean,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/beans/bush-beans/rocdor-organic-bean-seed-26G.html,breeder
1465,rocdor,bean,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346400/nutrients,usda
1466,catalogna-special,lettuce,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/chicory/italian-dandelion/catalogna-special-italian-dandelion-seed-375.html,breeder
1466,catalogna-special,lettuce,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346388/nutrients,usda
1467,red-giant,lettuce,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/greens/mustard-greens/red-giant-mustard-green-seed-378.html,breeder
1467,red-giant,lettuce,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346388/nutrients,usda
1468,upland-cress,lettuce,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/greens/cress/upland-cress-green-seed-381.html,breeder
1468,upland-cress,lettuce,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346388/nutrients,usda
1469,sorrel,lettuce,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/greens/sorrel/sorrel-green-seed-383.html,breeder
1469,sorrel,lettuce,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346388/nutrients,usda
1470,watercress,lettuce,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/greens/cress/watercress-green-seed-384.html,breeder
1470,watercress,lettuce,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346388/nutrients,usda
1471,claytonia,lettuce,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/greens/specialty-greens/claytonia-specialty-green-seed-388.html,breeder
1471,claytonia,lettuce,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346388/nutrients,usda
1472,sylvetta,lettuce,NC State Extension,https://plants.ces.ncsu.edu/plants/diplotaxis-tenuifolia/,extension
1472,sylvetta,lettuce,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/greens/arugula-roquette/sylvetta-wild-arugula-seed-398.html,breeder
1472,sylvetta,lettuce,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346388/nutrients,usda
1473,northeaster,bean,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/beans/pole-beans/northeaster-organic-bean-seed-39G.html,breeder
1473,northeaster,bean,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346400/nutrients,usda
1474,joi-choi,lettuce,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/greens/pac-choi-bok-choy/joi-choi-f1-green-seed-507.html,breeder
1474,joi-choi,lettuce,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346388/nutrients,usda
1475,mei-qing-choi,lettuce,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/greens/pac-choi-bok-choy/mei-qing-choi-f1-green-seed-509.html,breeder
1475,mei-qing-choi,lettuce,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346388/nutrients,usda
1476,shungiku,lettuce,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/greens/asian-greens/shungiku-asian-green-seed-514.html,breeder
1476,shungiku,lettuce,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346388/nutrients,usda
1477,bottle-or-birdhouse,squash,NC State Extension,https://plants.ces.ncsu.edu/plants/lagenaria-siceraria/,extension
1477,bottle-or-birdhouse,squash,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/gourds/bottle-or-birdhouse-gourd-seed-609.html,breeder
1477,bottle-or-birdhouse,squash,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/168040/nutrients,usda
1478,summer-cross-no-3,root-vegetable,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/radishes/daikon-korean-radishes/summer-cross-no.-3-f1-radish-seed-623.html,breeder
1478,summer-cross-no-3,root-vegetable,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/170393/nutrients,usda
1479,miyashige,root-vegetable,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/radishes/daikon-korean-radishes/miyashige-radish-seed-625.html,breeder
1479,miyashige,root-vegetable,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/170393/nutrients,usda
1480,laurentian,root-vegetable,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/rutabagas/laurentian-rutabaga-seed-634.html,breeder
1480,laurentian,root-vegetable,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/170393/nutrients,usda
1481,arat,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/herbs/parsley/root-parsley/arat-root-parsley-seed-648.html,breeder
1481,arat,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/172232/nutrients,usda
1482,premium-greens-mix,lettuce,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/greens/greens-mixes/premium-greens-mix-vegetable-seed-650.html,breeder
1482,premium-greens-mix,lettuce,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346388/nutrients,usda
1483,elegance-greens-mix,lettuce,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/greens/greens-mixes/elegance-greens-mix-vegetable-seed-653.html,breeder
1483,elegance-greens-mix,lettuce,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346388/nutrients,usda
1484,alexandria,berry,Johnny's Selected Seeds,https://www.johnnyseeds.com/fruits/strawberry/strawberry-seeds/alexandria-strawberry-seed-697.html,breeder
1484,alexandria,berry,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/167762/nutrients,usda
1485,ruby-red-or-rhubarb-chard,brassica,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/swiss-chard/ruby-red-or-rhubarb-chard-swiss-chard-seed-702.html,breeder
1485,ruby-red-or-rhubarb-chard,brassica,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/747447/nutrients,usda
1486,goldie,berry,NC State Extension,https://plants.ces.ncsu.edu/plants/physalis/,extension
1486,goldie,berry,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/husk-cherry/goldie-organic-husk-cherry-seed-773.html,breeder
1486,goldie,berry,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/167762/nutrients,usda
1487,mrs-burns-lemon,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/herbs/basil/citrus-basil/mrs.-burns-lemon-basil-seed-774.html,breeder
1487,mrs-burns-lemon,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/167747/nutrients,usda
1488,bronze,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/herbs/herbs-for-salad-mix/bronze-organic-leaf-fennel-seed-784.html,breeder
1488,bronze,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/172232/nutrients,usda
1489,toma-verde,tomato,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/tomatillos/toma-verde-tomatillo-seed-791.html,breeder
1489,toma-verde,tomato,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/321360/nutrients,usda
1490,arterner,herb,NC State Extension,https://plants.ces.ncsu.edu/plants/carum-carvi/,extension
1490,arterner,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/herbs/caraway/arterner-caraway-seed-796.html,breeder
1490,arterner,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/172232/nutrients,usda
1491,common-mint,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/herbs/mint/common-mint-herb-seed-831.html,breeder
1491,common-mint,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/173474/nutrients,usda
1492,roman-chamomile,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/herbs/chamomile/roman-chamomile-herb-seed-881.html,breeder
1492,roman-chamomile,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/172232/nutrients,usda
1493,hyssop,herb,NC State Extension,https://plants.ces.ncsu.edu/plants/hyssopus-officinalis/,extension
1493,hyssop,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/herbs/hyssop/hyssop-herb-seed-896.html,breeder
1493,hyssop,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/172232/nutrients,usda
1494,spicy-bush,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/herbs/basil/fine-leaf-basil/spicy-bush-basil-seed-907.html,breeder
1494,spicy-bush,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/172232/nutrients,usda
1495,borage,herb,NC State Extension,https://plants.ces.ncsu.edu/plants/borago-officinalis/,extension
1495,borage,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/herbs/borage/borage-borage-seed-912.html,breeder
1495,borage,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/172232/nutrients,usda
1496,common-chamomile,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/herbs/chamomile/common-chamomile-herb-seed-914.html,breeder
1496,common-chamomile,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/172232/nutrients,usda
1497,catnip,herb,NC State Extension,https://plants.ces.ncsu.edu/plants/nepeta-cataria/,extension
1497,catnip,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/herbs/catnip/catnip-herb-seed-916.html,breeder
1497,catnip,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/172232/nutrients,usda
1498,cutting-celery,herb,NC State Extension,https://plants.ces.ncsu.edu/plants/apium-graveolens/,extension
1498,cutting-celery,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/herbs/herbs-for-salad-mix/cutting-celery-herb-seed-922.html,breeder
1498,cutting-celery,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/172232/nutrients,usda
1499,lovage,herb,NC State Extension,https://plants.ces.ncsu.edu/plants/levisticum-officinale/,extension
1499,lovage,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/herbs/lovage/lovage-herb-seed-927.html,breeder
1499,lovage,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/172232/nutrients,usda
1500,red-shiso,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/herbs/shiso/red-shiso-herb-seed-937.html,breeder
1500,red-shiso,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/172232/nutrients,usda
1501,creeping,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/herbs/thyme/creeping-thyme-seed-938.html,breeder
1501,creeping,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/172232/nutrients,usda
1502,munstead-type,herb,NC State Extension,https://plants.ces.ncsu.edu/plants/lavandula-angustifolia/,extension
1502,munstead-type,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/herbs/lavender/munstead-type-lavender-seed-943.html,breeder
1502,munstead-type,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/172232/nutrients,usda
1503,green-shiso,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/herbs/shiso/green-shiso-herb-seed-948.html,breeder
1503,green-shiso,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/172232/nutrients,usda
1504,dandelion,herb,NC State Extension,https://plants.ces.ncsu.edu/plants/taraxacum-officinale/,extension
1504,dandelion,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/herbs/herbs-for-salad-mix/dandelion-herb-seed-951.html,breeder
1504,dandelion,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/172232/nutrients,usda
1505,rue,herb,NC State Extension,https://plants.ces.ncsu.edu/plants/ruta-graveolens/,extension
1505,rue,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/herbs/rue/rue-herb-seed-974.html,breeder
1505,rue,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/172232/nutrients,usda
1506,swamp-milkweed,native-wildflower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/asclepias-butterfly-weed/swamp-milkweed-asclepias-seed-990.html,breeder
1508,ruby-moon,vine,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/hyacinth-bean/ruby-moon-hyacinth-bean-seed-1002.html,breeder
1509,choice-mix,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/centaurea-bachelors-button/choice-mix-centaurea-seed-1016.html,breeder
1510,florist-blue-boy,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/centaurea-bachelors-button/florist-blue-boy-centaurea-seed-1017.html,breeder
1511,bells-of-ireland,flower,NC State Extension,https://plants.ces.ncsu.edu/plants/moluccella-laevis/,extension
1511,bells-of-ireland,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/bells-of-ireland/bells-of-ireland-flower-seed-1028.html,breeder
1512,white-dill,flower,NC State Extension,https://plants.ces.ncsu.edu/plants/ammi-majus/,extension
1512,white-dill,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/ammi-false-queen-annes-lace/white-dill-ammi-seed-1034.html,breeder
1513,green-gold,flower,NC State Extension,https://plants.ces.ncsu.edu/plants/bupleurum-rotundifolium/,extension
1513,green-gold,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/bupleurum/green-gold-bupleurum-seed-1045.html,breeder
1514,chief-mix,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/celosia/chief-series/chief-mix-celosia-seed-1065.html,breeder
1515,sensation-mix,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/cosmos/sensation-mix-cosmos-seed-1090.html,breeder
1516,versailles-mix,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/cosmos/versailles-mix-cosmos-seed-1095.html,breeder
1517,ocean-pearls,flower,NC State Extension,https://plants.ces.ncsu.edu/plants/agrostemma-githago/,extension
1517,ocean-pearls,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/agrostemma-corn-cockle/ocean-pearls-agrostemma-seed-1105.html,breeder
1518,purple-queen,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/agrostemma-corn-cockle/purple-queen-agrostemma-seed-1106.html,breeder
1519,barlow-mix,flower,NC State Extension,https://plants.ces.ncsu.edu/plants/aquilegia/,extension
1519,barlow-mix,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/columbine/barlow-mix-columbine-seed-1119.html,breeder
1520,russell-s-formula-mix,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/lupine/russells-formula-mix-lupine-seed-1130.html,breeder
1521,belladonna-mix,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/delphinium/belladonna-mix-delphinium-seed-1136.html,breeder
1522,love-lies-bleeding,flower,NC State Extension,https://plants.ces.ncsu.edu/plants/amaranthus-caudatus/,extension
1522,love-lies-bleeding,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/amaranthus/love-lies-bleeding-amaranthus-seed-1139.html,breeder
1523,trailing-nasturtium-mix,flower,NC State Extension,https://plants.ces.ncsu.edu/plants/tropaeolum-majus/,extension
